EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
896947,FAR SOUTH MIAMI-DADE COUNTY (ZONE), ,05/05/2020,700,Drought, , ,0,0,0,0,FL,EST-5, ,148868,Z,174,MFL,0,0,Drought Monitor, , , , , , , , ,05/26/2020,700, , , , ,"Less than three-quarters of an inch of rain fell during the first half of May across southern portions of Miami-Dade County, leading to the development of severe drought conditions. Surface and underground water levels dropped to around 10% of normal in some areas. Rainfall increased significantly during the second half of May, putting an end to the severe drought conditions.","Very dry conditions which began in March continued through the first half of May, leading to an expansion of severe drought conditions from SW Florida eastward to most of southern Miami-Dade County. Several large wildfires flared up across the Everglades and Big Cypress, most notably in Golden Gate Estates and near the borders of Miami-Dade, Collier, and Mainland Monroe counties.",416
896944,COASTAL MIAMI-DADE COUNTY (ZONE), ,05/05/2020,700,Drought, , ,0,0,0,0,FL,EST-5, ,148868,Z,173,MFL,0,0,Drought Monitor, , , , , , , , ,05/19/2020,700, , , , ,"Less than three-quarters of an inch of rain fell during the first half of May across southern portions of Coastal Miami-Dade County, mainly in the Homestead area, leading to the development of severe drought conditions. Surface and underground water levels dropped to around 10% of normal in some areas. Rainfall increased significantly during the second half of May, putting an end to the severe drought conditions.","Very dry conditions which began in March continued through the first half of May, leading to an expansion of severe drought conditions from SW Florida eastward to most of southern Miami-Dade County. Several large wildfires flared up across the Everglades and Big Cypress, most notably in Golden Gate Estates and near the borders of Miami-Dade, Collier, and Mainland Monroe counties.",417
886561,INLAND MIAMI-DADE (ZONE), ,05/07/2020,1500,Wildfire, , ,0,0,0,0,FL,EST-5, ,147423,Z,73,MFL,0,0,Park/Forest Service, , , , , , , , ,05/26/2020,641, , , , ,"Reports of several road closures, including US-41, due to wildfire and smoke from Big Cypress National Preserve. The fire has caused US-41 to be closed between SR-29 in Collier County and Krome Ave in Miami. The fire caused the loss of one private structure and two out buildings despite successful burnout operations and firefighters continued efforts to clear around as many structures as possible. The source of the fire was human caused, a truck fire. The total acreage of the fire was 25,834 acres.","Dry conditions across South Florida allowed a wildfire to burn in Collier, Mainland-Monroe, and Miami-Dade counties for several weeks. The fire quickly spread over county lines and lingered due to lack of rain and gusty winds. Smoke produced very low to no visibility in the area and along nearby roadways. The fire caused the loss of one private structure and two out buildings.",418
886831,MIAMI-DADE CO.,NARANJA,05/15/2020,900,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,147447,C,86,MFL,0,0,Broadcast Media, , , ,1,ESE,1,ESE,NARANJA,05/15/2020,1000,25.5107,-80.4126,25.5107,-80.4126,"Torrential rain, with reduced visibility, began in the morning hours and caused a major accident involving a tractor-trailer on the Florida's Turnpike in South Miami-Dade County, near SW 137th Avenue, which closed down most lanes to southbound traffic. Injuries/fatalities unknown.","A tropical disturbance in the Florida Straits was forecast by NHC to move northeastward into the Atlantic waters of South Florida before continuing to move northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, especially Broward and Miami-Dade counties, heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",419
886817,MIAMI-DADE CO.,MEDLEY,05/15/2020,1100,Flood, , ,0,0,0,0,FL,EST-5, ,147447,C,86,MFL,0,0,Public,Heavy Rain, , ,0,N,1,NNE,VIRGINIA GARDENS,05/15/2020,1400,25.83,-80.32,25.8304,-80.2967,"A member of the public reported flooded roadways due to heavy rainfall in the Miami Springs area via Snapmap. Rainfall estimates in the area were 2 to 3 inches.","A tropical disturbance in the Florida Straits was forecast by NHC to move northeastward into the Atlantic waters of South Florida before continuing to move northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, especially Broward and Miami-Dade counties, heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",420
886835,MIAMI-DADE CO.,IVES ESTATES,05/15/2020,1100,Flood, , ,0,0,0,0,FL,EST-5, ,147447,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,ESE,(OPF)OPA LOCKA ARPT,05/15/2020,1800,25.8887,-80.2316,25.8914,-80.2594,"Several inches of rain, with measured amounts close to 6 inches, flooded a warehouse loading dock and tractor trailers in the parking lot in Opa-Locka, turning the parking lot into a lake.","A tropical disturbance in the Florida Straits was forecast by NHC to move northeastward into the Atlantic waters of South Florida before continuing to move northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, especially Broward and Miami-Dade counties, heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",421
886875,MIAMI-DADE CO.,COCONUT GROVE,05/17/2020,1500,Thunderstorm Wind,36.00, ,0,0,3000,0,FL,EST-5,EG,147455,C,86,MFL,0,0,Social Media, , , ,0,N,0,N,COCONUT GROVE,05/17/2020,1500,25.73,-80.25,25.73,-80.25,"The public reported a large tree downed onto their roof and fence via social media. Wind gust estimated based off radar at approximately 42 mph (36 kt). Small hail (approximately 0.50 inches, estimated) was also reported with this thunderstorm.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",422
886879,MIAMI-DADE CO.,SOUTH MIAMI,05/17/2020,1500,Flood, , ,0,0,0,0,FL,EST-5, ,147455,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,SW,1,ENE,COCONUT GROVE,05/17/2020,1800,25.6914,-80.2872,25.7324,-80.237,"An off-duty NWS Employee reported roadways with several inches of water, some roadways impassable, in Coconut Grove and along Percival Ave and Oak Ave from a thunderstorm and heavy rain that passed through the area.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",423
886870,MIAMI-DADE CO.,RICHMOND HGTS,05/17/2020,1515,Thunderstorm Wind,36.00, ,0,0,0,1000,FL,EST-5,EG,147455,C,86,MFL,0,0,NWS Employee, , , ,3,NNW,3,NNW,RICHMOND HGTS,05/17/2020,1515,25.6724,-80.3809,25.6724,-80.3809,"An off-duty NWS Employee reported multiple large sized tree branches down near the intersection of SW 104th St (Killian Drive) and SW 115th Ave. Wind gust estimated based off radar at approximately 42 mph (36 kt), but were likely higher on the ground. Small hail (approximately 0.50 inches, estimated) was also reported with this thunderstorm.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",424
886873,MIAMI-DADE CO.,KENDALL,05/17/2020,1515,Thunderstorm Wind,36.00, ,0,0,0,1000,FL,EST-5,EG,147455,C,86,MFL,0,0,Social Media, , , ,2,N,2,N,KENDALL,05/17/2020,1515,25.7072,-80.3256,25.7072,-80.3256,"The public reported multiple softwood trees down in their backyard in the Glenvar Heights/South Miami area via social media. Wind gust estimated based off radar at approximately 42 mph (36 kt), but were likely higher on the ground. Small hail (approximately 0.50 inches, estimated) was also reported with this thunderstorm.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",425
886866,MIAMI-DADE CO.,COCONUT GROVE,05/17/2020,1525,Thunderstorm Wind,36.00, ,0,0,0,1000,FL,EST-5,EG,147455,C,86,MFL,0,0,NWS Employee, , , ,0,N,0,N,COCONUT GROVE,05/17/2020,1525,25.73,-80.25,25.73,-80.25,"An off-duty NWS Employee reported multiple medium and large sized tree branches down near Percival Ave and Oak Ave. Wind gust estimated based off radar at approximately 42 mph (36 kt), but were likely higher on the ground. Small hail (approximately 0.50 inches, estimated) was also reported with this thunderstorm.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",426
886863,MIAMI-DADE CO.,SOUTH MIAMI,05/17/2020,1530,Thunderstorm Wind,36.00, ,0,0,0,1000,FL,EST-5,EG,147455,C,86,MFL,0,0,NWS Employee, , , ,2,S,2,S,SOUTH MIAMI,05/17/2020,1530,25.6723,-80.2774,25.6723,-80.2774,"An off-duty NWS Employee reported multiple medium and large sized tree branches down near Hammock Oaks and Old Cutler Rd. Wind gust estimated based off radar at approximately 42 mph (36 kt), but were likely higher on the ground. Small hail (approximately 0.50 inches, estimated) was also reported with this thunderstorm.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",427
